FC ,OT ,JC ,E  ,A  ,D  ,I  ,FJ ,IE ,F  ,FA ,B  ,AC , C ,IC ,AH , E ,JF ,EF ,duration,target,age_lastyear,GENDER,HHSIZE,num_kids_lastyear,novehicle,work_income,nonwork_income,total_income
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,38.0,M,1.0,0.0,0,72391.8,0.0,72391.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,5.0,4.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,,,4.0,1.0,0,89605.88,5160.0,94765.88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,67.0,F,1.0,0.0,0,0.0,5364.0,5364.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,39.0,F,2.0,0.0,0,30086.68,0.0,30086.68
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,27.0,F,5.0,2.0,0,67594.8,0.0,67594.8
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,46.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,0,35.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,51.0,M,1.0,0.0,0,7680.0,0.0,7680.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,1.0,0,24790.48,75994.8,100785.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,49.0,F,3.0,2.0,0,0.0,18243.0,18243.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,42.0,F,5.0,3.0,0,27847.04,0.0,27847.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,2.0,0,0.0,8764.68,8764.68
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,72.0,M,2.0,0.0,0,0.0,3600.0,3600.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,30.0,F,4.0,3.0,0,0.0,22531.600000000002,22531.600000000002
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,28.0,F,2.0,1.0,0,28236.26,0.0,28236.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,40.0,F,3.0,1.0,0,0.0,3228.0,3228.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,41.0,F,4.0,3.0,0,30552.0,0.0,30552.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,50.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,33.0,F,3.0,2.0,0,0.0,63989.64,63989.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,69.0,F,1.0,0.0,0,0.0,11484.0,11484.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,33.0,F,6.0,5.0,0,47158.28,11916.0,59074.28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,52.0,M,1.0,0.0,0,0.0,18516.0,18516.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,54.0,F,2.0,0.0,0,0.0,9624.0,9624.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,38.0,F,4.0,3.0,0,0.0,5592.0,5592.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,40.0,F,3.0,2.0,0,7908.0,9624.0,17532.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,59.0,F,4.0,0.0,0,58173.17999999999,0.0,58173.17999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,1.0,0,0.0,9624.0,9624.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,42.0,F,3.0,2.0,0,78878.8,0.0,78878.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,51.0,M,1.0,0.0,0,0.0,9900.0,9900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,9.0,6.0,0,44409.56,0.0,44409.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,23.0,F,4.0,2.0,0,78860.59999999999,0.0,78860.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,43.0,F,3.0,1.0,0,0.0,11604.0,11604.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,63.0,F,1.0,0.0,0,23258.04,0.0,23258.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,29.0,F,2.0,1.0,0,0.0,24559.600000000002,24559.600000000002
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,50.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,29.0,F,5.0,3.0,0,45063.200000000004,0.0,45063.200000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,3.0,2.0,0,0.0,9768.0,9768.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,45.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,38.0,F,2.0,1.0,0,0.0,0.0,0.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,52.0,F,1.0,0.0,0,0.0,19680.0,19680.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,39.0,F,2.0,1.0,0,0.0,11268.4,11268.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,38.0,F,4.0,2.0,0,36255.96,14004.0,50259.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,46.0,F,5.0,4.0,0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,35.0,F,4.0,2.0,0,64375.219999999994,5256.0,69631.22
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,54.0,M,1.0,0.0,0,43260.880000000005,0.0,43260.880000000005
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,28.0,F,4.0,2.0,0,57919.67999999999,0.0,57919.67999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,6.0,3.0,0,82120.22,0.0,82120.22
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,47.0,F,5.0,2.0,0,63313.64,18132.0,81445.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,29.0,F,3.0,2.0,0,0.0,140570.64,140570.64
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,28.0,F,4.0,3.0,0,0.0,33797.4,33797.4
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,5.0,3.0,0,0.0,34997.4,34997.4
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,36.0,F,2.0,0.0,0,65341.64,0.0,65341.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,55.0,F,2.0,1.0,0,0.0,68113.64,68113.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,33.0,F,6.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,43.0,F,4.0,2.0,0,71828.64,1716.0,73544.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,43.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,58.0,F,3.0,0.0,0,0.0,20664.0,20664.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,52.0,F,2.0,0.0,0,41908.880000000005,0.0,41908.880000000005
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,3.0,1.0,0,67272.92,0.0,67272.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,39.0,F,2.0,1.0,0,45063.200000000004,0.0,45063.200000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,47.0,F,2.0,1.0,0,50696.36,7092.0,57788.36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,2.0,1.0,0,20635.16,0.0,20635.16
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,38.0,F,6.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,33.0,F,5.0,4.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,0,,,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,,,2.0,1.0,0,0.0,42319.600000000006,42319.600000000006
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,39.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,40.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,30.0,F,3.0,2.0,0,53524.9,9624.0,63148.9
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,41.0,F,5.0,3.0,0,56329.0,0.0,56329.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,63.0,M,1.0,0.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,37.0,F,2.0,1.0,0,0.0,40972.880000000005,40972.880000000005
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,36.0,F,6.0,5.0,0,39650.0,9624.0,49274.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,49.0,F,4.0,0.0,0,39962.26,0.0,39962.26
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,1.0,0,22536.8,3756.0,26292.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,41.0,F,4.0,2.0,0,15772.12,45288.36,61060.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,43.0,F,7.0,4.0,0,0.0,7500.0,7500.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,38.0,F,3.0,1.0,0,94632.72,0.0,94632.72
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,51.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,36.0,F,5.0,3.0,0,75047.44,0.0,75047.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,,,6.0,4.0,0,61570.08,0.0,61570.08
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,28.0,F,7.0,5.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,52.0,F,2.0,0.0,0,83141.76000000001,6660.0,89801.76000000001
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,38.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,46.0,F,5.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,34.0,F,3.0,2.0,0,67594.8,0.0,67594.8
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,31.0,F,3.0,2.0,0,0.0,29967.079999999998,29967.079999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,38.0,F,4.0,2.0,0,46763.86,15772.12,62535.98
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,31.0,F,5.0,4.0,0,0.0,68943.96,68943.96
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,36.0,F,3.0,1.0,0,0.0,5100.0,5100.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,29.0,F,6.0,4.0,0,92214.45999999999,0.0,92214.45999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,45.0,F,6.0,4.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,44.0,M,2.0,1.0,0,63103.04,0.0,63103.04
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,40.0,F,3.0,2.0,0,45063.200000000004,37517.22,82580.42000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,43.0,F,1.0,0.0,0,0.0,3324.0,3324.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,49.0,F,2.0,0.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,26.0,F,1.0,0.0,0,4506.32,0.0,4506.32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,3.0,2.0,0,31044.52,0.0,31044.52
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,32.0,F,4.0,2.0,0,75507.64,0.0,75507.64
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,2.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,33.0,F,4.0,3.0,0,54075.840000000004,22531.600000000002,76607.44
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,,,8.0,6.0,0,0.0,5952.0,5952.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,35.0,F,5.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,33.0,F,3.0,2.0,0,68495.96,11265.800000000001,79761.76000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,,,3.0,1.0,0,0.0,0.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,0.0,0,0.0,12816.0,12816.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,36.0,F,4.0,3.0,0,71951.62,5634.2,77585.81999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,,,3.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1,50.0,F,4.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,45.0,F,4.0,2.0,0,67594.8,32671.079999999998,100265.88
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,0,57.0,F,2.0,0.0,0,0.0,7116.0,7116.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,73.0,F,1.0,0.0,0,0.0,6468.0,6468.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,36.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,37.0,F,3.0,2.0,0,85620.08,0.0,85620.08
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,48.0,F,3.0,2.0,0,33697.56,0.0,33697.56
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,25.0,F,3.0,2.0,0,0.0,0.0,0.0
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,2.0,0.0,0,0.0,8916.0,8916.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,38.0,F,6.0,4.0,0,39439.4,0.0,39439.4
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,0,0.0,M,1.0,1.0,0,0.0,6636.0,6636.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,36.0,F,4.0,2.0,0,86521.23999999999,2253.6800000000003,88774.91999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,63.0,F,3.0,0.0,0,0.0,9552.0,9552.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1,75.0,M,3.0,0.0,0,0.0,9552.0,9552.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,1,,,6.0,4.0,0,94632.72,5652.0,100284.72
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,40.0,F,4.0,1.0,0,33579.78,16368.0,49947.78
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,47.0,F,4.0,1.0,0,38986.48,10416.0,49402.48
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,29.0,F,2.0,1.0,0,36597.6,0.0,36597.6
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,,,3.0,2.0,0,14007.76,600.0,14607.76
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1,36.0,F,3.0,1.0,0,76066.64,14544.0,90610.64
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,33.0,F,3.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,2.0,1.0,0,0.0,9372.0,9372.0
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,1,33.0,F,4.0,3.0,0,0.0,56329.0,56329.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,45.0,F,6.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,1.0,1.0,0,27044.160000000003,0.0,27044.160000000003
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,28.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,1,,,4.0,2.0,0,78860.59999999999,0.0,78860.59999999999
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1,39.0,F,5.0,3.0,0,62863.32000000001,9192.0,72055.32
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,0,34.0,F,3.0,2.0,0,0.0,4800.0,4800.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,25.0,F,3.0,2.0,0,0.0,6708.0,6708.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,26.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,38.0,F,3.0,1.0,0,55202.67999999999,0.0,55202.67999999999
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,71.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,51.0,F,2.0,0.0,0,0.0,14016.0,14016.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,52.0,F,3.0,1.0,0,4800.0,0.0,4800.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,,,4.0,1.0,0,75194.59999999999,0.0,75194.59999999999
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,55.0,F,1.0,0.0,0,0.0,2772.0,2772.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,61.0,F,1.0,0.0,0,0.0,2004.0,2004.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,30.0,F,2.0,1.0,0,56779.840000000004,0.0,56779.840000000004
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,34.0,F,4.0,3.0,0,0.0,51371.84,51371.84
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,43.0,M,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,,,7.0,4.0,0,70427.5,0.0,70427.5
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,0,48.0,F,1.0,0.0,0,0.0,3324.0,3324.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,,,8.0,7.0,0,11972.74,9168.0,21140.739999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,1,33.0,F,3.0,2.0,0,43527.64,14420.12,57947.76
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,54.0,M,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,25.0,M,3.0,1.0,0,95072.12,0.0,95072.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,4.0,2.0,0,0.0,11844.0,11844.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1,58.0,F,1.0,0.0,0,0.0,12960.0,12960.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.0,1,46.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,1,31.0,F,3.0,2.0,0,45063.200000000004,43711.200000000004,88774.40000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,41.0,M,4.0,3.0,0,42819.92,0.0,42819.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,4.0,2.0,0,40556.880000000005,0.0,40556.880000000005
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,36.0,F,3.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,55.0,M,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,2.0,1.0,0,54086.24,0.0,54086.24
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,68.0,M,2.0,0.0,0,0.0,23532.0,23532.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0,1,40.0,F,2.0,1.0,0,42200.08,50470.68,92670.76000000001
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,42.0,F,2.0,1.0,0,50944.92,0.0,50944.92
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,57.0,M,1.0,0.0,0,0.0,9900.0,9900.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,42.0,F,4.0,2.0,0,56329.0,0.0,56329.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,41.0,F,4.0,3.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,37.0,F,6.0,4.0,0,0.0,0.0,0.0
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,1,35.0,F,5.0,4.0,0,38172.0,56329.0,94501.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,37.0,F,2.0,1.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,44.0,F,4.0,2.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,32.0,F,4.0,3.0,0,0.0,0.0,0.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1,51.0,F,4.0,1.0,0,0.0,28283.579999999998,28283.579999999998
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,,,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,50.0,F,4.0,2.0,0,68849.82,0.0,68849.82
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,44.0,F,4.0,3.0,0,90126.40000000001,0.0,90126.40000000001
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,34.0,F,2.0,1.0,0,0.0,13744.12,13744.12
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1,55.0,F,1.0,0.0,0,0.0,0.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,,,4.0,3.0,0,56342.0,0.0,56342.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,38.0,F,3.0,1.0,0,50707.799999999996,0.0,50707.799999999996
